Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
420.494,55,100,348.4,46.643,20.641,0,0,0
94.156,12,100,80.83,1.65,6.704,0,0,0
110.479,12,100,93.909,1.722,7.359,0,0,0
107.87,12,100,92.862,1.756,6.917,0,0,0
103.166,12,100,88.991,1.676,6.493,0,0,0
103.296,11,100,89.142,1.619,6.371,0,0,0
94.479,10,100,80.569,1.287,6.557,0,0,0
99.811,10,100,84.385,1.279,7.186,0,0,0
91.348,9,100,77.47,1.212,6.586,0,0,0
90.042,9,100,76.253,1.209,6.396,0,0,0
90.088,9,100,73.855,1.197,8.717,0,0,0
80.033,7,100,65.474,0.876,6.521,0,0,0
78.256,7,100,64.948,0.856,6.334,0,0,0
80.028,7,100,66.491,0.903,6.358,0,0,0
80.091,7,100,65.927,0.869,6.861,0,0,0
85.698,7,100,71.348,0.899,6.627,0,0,0
80.251,7,100,65.44,0.884,7.154,0,0,0
83.606,7,100,68.629,0.908,7.05,0,0,0
82.444,7,100,67.694,0.889,7.109,0,0,0
83.858,7,100,68.66,0.984,7.114,0,0,0
85.775,7,100,70.204,0.872,7.301,0,0,0
95.279,7,100,75.868,0.857,7.154,0,0,0
86.391,7,100,71.032,0.907,7.416,0,0,0
89.239,7,100,73.448,0.887,7.503,0,0,0
89.349,7,100,73.151,0.919,7.628,0,0,0
92.728,7,100,77.069,0.842,7.493,0,0,0
90.83,7,100,74.179,0.892,7.743,0,0,0
92.113,7,100,74.715,0.863,8.122,0,0,0
91.991,7,100,74.795,0.882,8.31,0,0,0
93.234,7,100,74.351,0.889,8.377,0,0,0
94.63,7,100,76.875,0.877,8.495,0,0,0
103.022,7,100,84.567,0.973,8.615,0,0,0
100.307,7,100,78.702,0.863,10.111,0,0,0
102.207,7,100,81.343,0.891,9.858,0,0,0
100.73,7,100,80.387,0.873,10.061,0,0,0
101.641,7,100,80.959,0.923,9.957,0,0,0
103.889,7,100,81.843,0.874,10.658,0,0,0
105.018,7,100,82.046,0.858,11.419,0,0,0
104.908,7,100,81.591,0.87,11.74,0,0,0
106.433,7,100,82.63,1.012,11.703,0,0,0
109.678,7,100,84.094,0.931,12.175,0,0,0
112.421,7,100,87.236,0.917,12.115,0,0,0
110.557,7,100,86.263,0.877,11.938,0,0,0
110.267,7,100,86.44,0.911,11.766,0,0,0
109.207,7,100,86.268,0.886,11.361,0,0,0
111.241,7,100,88.034,0.86,11.409,0,0,0
112.113,7,100,89.413,0.926,11.216,0,0,0
112.335,7,100,89.89,0.888,11.14,0,0,0
111.251,7,100,89.4,0.89,10.475,0,0,0
117.181,7,100,94.342,0.847,9.978,0,0,0
113.312,7,100,86.33,0.876,10.591,0,0,0
111.16,7,100,87.97,0.858,10.461,0,0,0
118.423,7,100,94.872,0.972,10.509,0,0,0
115.29,7,100,89.81,1.076,10.159,0,0,0
112.813,7,100,89.526,0.862,11.194,0,0,0
111.901,7,100,90.556,0.873,10.449,0,0,0
116.931,7,100,96.088,0.846,10.167,0,0,0
109.742,7,100,88.926,0.872,10.448,0,0,0
111.594,7,100,88.54,0.911,10.222,0,0,0
115.202,7,100,94.589,0.874,9.629,0,0,0
105.779,7,100,86.09,0.896,9.683,0,0,0
107.648,7,100,87.384,0.877,9.514,0,0,0
107.759,7,100,87.335,0.873,9.522,0,0,0
107.478,7,100,86.961,0.857,9.915,0,0,0
107.874,7,100,86.958,0.899,9.8,0,0,0
106.396,7,100,86.303,0.924,9.711,0,0,0
104.734,7,100,84.5,0.876,9.676,0,0,0
103.922,7,100,84.562,0.871,9.135,0,0,0
104.131,7,100,84.665,0.87,9.138,0,0,0
100.133,7,100,81.143,0.841,9.161,0,0,0
102.146,7,100,82.97,0.837,9.159,0,0,0
101.353,7,100,82.312,0.841,9.224,0,0,0
105.049,7,100,84.657,0.884,10.264,0,0,0
102.384,7,100,83.029,0.878,9.466,0,0,0
101.721,7,100,81.821,0.915,9.549,0,0,0
101.866,7,100,82.176,0.886,9.641,0,0,0
99.263,7,100,80.173,0.915,9.342,0,0,0
99.599,7,100,81.114,0.86,9.062,0,0,0
99.873,7,100,79.515,0.902,8.975,0,0,0
99.881,7,100,80.137,0.85,9.006,0,0,0
99.109,7,100,78.668,0.871,9.101,0,0,0
96.135,7,100,78.014,0.876,8.9,0,0,0
101.262,7,100,83.254,0.892,8.503,0,0,0
97.123,7,100,78.153,0.864,8.797,0,0,0
93.56,7,100,75.701,0.939,8.905,0,0,0
