Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
3187.19,0.0756837,154,3529.47,100,2931.99,533.469,31.9395,0
5905.23,0.173466,65.9333,1370.43,100,1116.03,201.579,25.0977,0
5054,0.0805406,26.9474,1059.69,100,870.248,58.1876,66.8073,0
3549.1,0.143846,154,4237.9,100,3643.6,521.125,36.6368,0
3618.34,0.0675766,32.8667,1271.89,100,1091.46,47.6255,74.5961,0
3850.71,0.145086,63.6364,1894.55,100,1579.86,201.039,58.9953,0
4995.55,0.127449,18.8571,853.803,100,695.825,26.7448,66.6163,0
4806.61,0.104606,18.4545,873.024,100,713.716,26.2012,67.9219,0
2750.3,0.0966611,18.7619,863.859,100,705.879,26.7028,66.6874,0
3494.03,0.0565739,18.9048,895.386,100,730.723,27.2832,69.9608,0
3992.56,0.087792,18.4545,872.679,100,711.618,26.5429,68.7537,0
3083.39,0.131246,154,4185.62,100,3549.06,565.787,36.0886,0
5717.49,0.176224,43.9286,1434.78,100,1194.71,117.27,65.2224,0
4385.07,0.157668,68.8,2012.81,100,1687.01,218.36,55.0727,0
4634.55,0.165318,68.4,2024.11,100,1706.02,209.207,56.4138,0
4545.29,0.14698,53.0833,1670.57,100,1431.93,118.399,61.6788,0
3788.29,0.129871,40.7333,1368.92,100,1135.54,108.991,64.2608,0
3573.57,0.14688,154,4190.54,100,3585.77,534.495,36.049,0
5059.19,0.110766,22.6,977.823,100,813.078,30.1017,71.403,0
4700.6,0.175368,154,4362.21,100,3755.64,529.694,38.8174,0
