Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
911.871,0.103454,17.7451,181.332,100,158.702,4.25712,9.31394,0
1210.59,0.0456054,17.8085,197.001,100,171.079,4.60845,10.9685,0
1184.64,0.163402,17.8085,196.535,100,171.702,4.52415,10.342,0
992.165,0.0460202,17.8261,198.121,100,171.94,4.49861,11.0838,0
968.675,0.043673,17.7451,180.466,100,156.569,4.57745,9.98978,0
1078.38,0.139045,17.7917,193.125,100,168.643,4.50146,10.2199,0
992.128,0.11609,17.76,185.824,100,161.847,4.47252,10.0661,0
1191.25,0.12434,17.8261,199.323,100,174.972,4.49411,10.3153,0
899.44,0.0517761,17.7917,190.502,100,166.091,4.49058,10.2492,0
1621.02,0.211958,17.717,175.402,100,153.17,4.42113,9.1807,0
1210.87,0.131724,17.8261,200.457,100,174.867,4.648,10.659,0
1123.74,0.104117,17.8085,196.84,100,172.637,4.4886,10.2354,0
1325.12,0.145332,17.7917,191.473,100,166.642,4.50667,10.3579,0
960.23,0.0413299,17.8085,195.574,100,170.782,4.52774,10.3034,0
937.527,0.024632,17.95,200.841,100,174.223,4.73818,11.2484,0
941.204,0.114846,17.76,182.853,100,160.169,4.43758,9.44082,0
1344.6,0.217246,17.7037,168.71,100,148.295,4.36657,8.31993,0
1045.27,0.164602,17.717,174.994,100,153.232,4.40681,9.01381,0
992.748,0.12886,17.7308,178.051,100,154.963,4.40729,9.71627,0
1395.64,0.174913,17.7917,193.499,100,168.398,4.42998,10.4672,0
1177.73,0.158886,17.76,183.038,100,159.999,4.48008,9.7187,0
1061.68,0.0744978,17.8085,199.028,100,173.163,4.45704,10.8938,0
834.684,0.0684358,17.7451,178.893,100,156.367,4.38678,9.38076,0
828.748,0.0402602,17.8085,193.633,100,169.058,4.50655,10.2023,0
1335.6,0.0680093,17.8636,208.356,100,181.665,4.51341,11.2569,0
1178.88,0.166139,17.7917,193.77,100,169.833,4.46477,10.0288,0
1076.84,0.0783273,17.8444,206.622,100,180.202,4.57922,10.9308,0
1109.76,0.136455,17.8261,202.414,100,176.305,4.4893,10.9201,0
