Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1073.69,0.145335,0,434.611,100,372.887,45.6139,9.73641,0
1607.35,0.235289,0,412.455,100,356.166,37.8301,12.9454,0
1663.79,0.223188,0,532.877,100,462.061,39.3016,23.4327,0
929.566,0.119993,0,489.893,100,423.901,44.0575,15.2242,0
751.394,0.0904279,0,511.48,100,443.862,44.7491,15.5276,0
929.391,0.152789,0,485.644,100,418.606,46.0569,14.5371,0
14962.4,0.967336,0,445.015,100,384.862,44.7909,9.57286,0
4280.49,0.485149,0,452.383,100,390.314,44.1029,12.026,0
1310.12,0.216298,0,489.816,100,428.225,44.3134,10.6976,0
1344.28,0.201295,0,525.959,100,453.445,45.7023,19.859,0
1049.6,0.164208,0,490.17,100,428.889,44.9592,9.5352,0
1613.77,0.24325,0,492.791,100,433.381,44.1045,8.9495,0
1498.51,0.228731,0,449.352,100,390.684,44.1268,8.94095,0
1285.3,0.205422,0,475.483,100,412.886,44.1715,12.2792,0
855.118,0.142352,0,514.219,100,449.614,44.2097,13.3003,0
1231.15,0.172959,0,456.572,100,394.109,44.387,11.6923,0
1454.66,0.228676,0,452.066,100,387.457,44.9918,13.7442,0
1063.18,0.137886,0,516.408,100,440.357,44.6292,24.8793,0
1266.96,0.12284,0,469.362,100,402.654,44.8854,15.5363,0
1448.24,0.234061,0,510.488,100,439.445,44.166,20.114,0
1092.98,0.195149,0,461.316,100,399.525,43.9052,11.3451,0
1623.23,0.243943,0,477.167,100,417.193,44.5438,9.18335,0
1000.88,0.177223,0,451.286,100,389.82,44.7331,11.1488,0
1266.67,0.209404,0,461.389,100,399.122,44.1072,12.3968,0
1074.21,0.155708,0,503.832,100,440.518,44.1109,12.0813,0
986.982,0.149368,0,512.312,100,443.421,44.4196,17.5853,0
1353.63,0.0946186,0,544.692,100,462.953,44.1246,30.5299,0
1531.02,0.2211,0,474.369,100,399.551,44.6136,24.753,0
1142.08,0.180495,0,496.559,100,434.077,44.4255,10.9403,0
45236.5,1.72505,0,426.274,100,366.165,45.1908,9.3145,0
1083.75,0.163034,0,557.885,100,468.966,43.7978,38.2954,0
1209.52,0.171522,0,468.014,100,404.44,44.5433,13.0395,0
978.971,0.127773,0,486.773,100,418.516,44.8837,16.4623,0
1274.54,0.194364,0,466.373,100,403.535,44.3857,12.6179,0
1113.47,0.179797,0,507.83,100,447.699,43.9501,9.56411,0
832.583,0.0944274,0,525.188,100,448.817,44.0027,25.1649,0
822.541,0.0676199,0,493.129,100,428.261,45.9943,12.123,0
1049.63,0.17917,0,461.476,100,398.043,44.634,13.0199,0
1358.93,0.213329,0,490.175,100,427.737,45.3003,10.4407,0
1234.8,0.198909,0,498.505,100,433.485,43.9783,14.6428,0
1238.11,0.201157,0,443.41,100,383.779,44.9973,9.10252,0
898.11,0.161574,0,448.927,100,390.071,44.6365,8.19995,0
1183.72,0.193543,0,458.82,100,395.661,46.1242,11.1621,0
2290.41,0.372247,0,492.885,100,425.879,44.2803,16.1497,0
1287.94,0.209811,0,481.338,100,419.621,44.6272,10.8209,0
14197.4,1.01231,0,419.892,100,360.641,45.509,8.441,0
1617.07,0.233995,0,528.791,100,445.065,43.3788,34.0155,0
1275.94,0.151006,0,504.684,100,434.216,44.2805,19.1609,0
1519.69,0.234896,0,468.711,100,406.724,44.1656,11.7175,0
937.07,0.169939,0,445.732,100,386.496,45.4444,7.90471,0
94239.8,2.55813,0,417.068,100,358.902,45.142,7.43296,0
1243.2,0.193266,0,468.274,100,406.676,45.3742,10.0521,0
887.209,0.130541,0,496.513,100,414.424,44.6542,31.6815,0
1160.74,0.109293,0,497.646,100,427.792,44.5591,18.3748,0
1357.68,0.169998,0,460.706,100,398.03,44.9882,11.5917,0
891.892,0.145467,0,458.91,100,397.35,44.7455,10.86,0
1178.32,0.188645,0,522.44,100,459.424,44.1474,11.7507,0
786.727,0.122148,0,501.983,100,439.82,44.9919,10.1598,0
1077.07,0.179628,0,496.628,100,429.337,44.4825,16.4789,0
908.884,0.0924434,0,547.378,100,473.334,44.3475,21.8394,0
1041.62,0.137385,0,501.025,100,418.953,44.6724,31.3789,0
1455.77,0.201755,0,472.06,100,401.391,45.8375,18.9767,0
1156.66,0.114716,0,479.076,100,415.353,44.8367,12.3283,0
1263.68,0.189283,0,506.735,100,446.333,43.9762,9.74979,0
1000.82,0.145321,0,557.187,100,471.8,43.9549,34.3679,0
1269.3,0.169459,0,468.808,100,409.286,44.2799,8.9971,0
958.271,0.167903,0,497.867,100,425.449,45.1014,20.7611,0
1008.6,0.107998,0,513.692,100,444.56,44.6255,16.9926,0
1014.7,0.148414,0,526.167,100,450,44.8369,24.3877,0
1284.3,0.127344,0,481.702,100,414.365,44.7762,16.1378,0
4101.49,0.484372,0,427.704,100,369.326,45.0721,7.57273,0
1235.73,0.194941,0,530.354,100,464.664,43.4905,14.3642,0
965.227,0.159931,0,474.144,100,405.69,44.059,18.136,0
1050.17,0.17599,0,495.458,100,426.009,44.1886,18.7763,0
1205.39,0.181102,0,518.866,100,453.225,44.5045,14.0941,0
1025.37,0.188468,0,455.564,100,396.537,43.8265,9.35652,0
901.05,0.155328,0,484.861,100,425.339,44.1045,9.12635,0
1100.44,0.148063,0,498.525,100,426.664,45.6627,19.4809,0
951.698,0.116215,0,519.762,100,448.589,43.7044,20.1419,0
1374.69,0.214175,0,501.162,100,436.543,44.8618,13.0735,0
1070.67,0.163167,0,550.822,100,474.277,42.4792,26.9454,0
5149.21,0.546846,0,473.447,100,413.261,43.9208,10.104,0
1367.48,0.210844,0,494.942,100,434.803,43.6193,10.1729,0
1571.75,0.247391,0,523.292,100,453.954,43.9075,18.3099,0
729.033,0.0444282,0,510.382,100,438.207,44.3241,20.7731,0
1431.9,0.101756,0,497.466,100,426.812,45.031,18.5999,0
990.422,0.149497,0,479.095,100,415.554,44.6284,12.5843,0
917.338,0.11009,0,518.449,100,449.905,47.3377,13.9059,0
1095.7,0.0793268,0,505.715,100,434.17,44.4507,20.1651,0
1037.01,0.170337,0,461.419,100,403.25,43.4441,8.64676,0
1011.93,0.130729,0,489.094,100,408.202,45.2022,29.9376,0
1240.04,0.158933,0,458.352,100,396.688,44.874,10.6924,0
1327.13,0.217185,0,451.783,100,392.084,45.238,8.97643,0
12163,0.857948,0,444.538,100,387.002,44.1612,7.74427,0
1621.38,0.246166,0,505.616,100,431.174,44.2372,23.9311,0
1046.53,0.16286,0,483.056,100,399.156,47.9533,30.4019,0
1355.34,0.156363,0,464.454,100,397.477,45.5183,15.4032,0
1413.56,0.186971,0,469.146,100,401.169,44.0067,18.3121,0
940.087,0.0735822,0,476.997,100,411.975,44.8872,13.6663,0
933.558,0.155201,0,470.132,100,401.528,44.7393,17.909,0
