Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
20157.8,1.19478,16.4364,165.379,100,143.444,5.46115,8.44011,0
1067.77,0.15693,16.7778,167.746,100,146.162,4.10206,9.09126,0
1310.8,0.211344,17.1373,181.132,100,158.891,4.41969,9.27139,0
825.024,0.0735918,18.4468,196.92,100,171.801,4.92157,10.3656,0
982.839,0.0676826,15.3962,171.943,100,148.09,3.5754,10.4901,0
991.214,0.133453,14.3621,158.068,100,135.677,3.11957,9.96776,0
974.606,0.14645,16.5577,175.334,100,152.631,4.23042,9.50277,0
967.07,0.0321087,19.9286,217.21,100,191.076,5.52952,10.5336,0
649.168,0.0756871,18.3542,190.673,100,167.166,4.83346,9.70306,0
1300.89,0.0979512,17.14,184.362,100,160.783,4.3046,10.1768,0
1236.53,0.131161,15.4898,186.544,100,160.541,3.75747,11.178,0
1776.19,0.248317,17.6596,196.35,100,171.494,4.44991,10.5212,0
1705.91,0.234036,17.2941,180.045,100,156.099,4.29437,10.242,0
792.723,0.070845,20.7381,221.885,100,195.851,5.63224,10.473,0
1120.92,0.0705212,15.3462,175.559,100,151.257,3.56971,10.7253,0
31256.7,1.56194,16.1452,146.158,100,127.453,3.71315,7.78168,0
1088.3,0.186306,14.8167,151.552,100,131.489,3.23723,8.62092,0
1349.06,0.117196,13.7759,156.656,100,134.423,2.88871,9.94367,0
1646.11,0.149341,16.4182,164.093,100,142.423,4.02289,9.10513,0
1207.17,0.136074,22.3,232.869,100,205.072,6.81822,10.9615,0
1761.02,0.260849,16.2778,166.977,100,144.812,3.92996,9.63567,0
1092.52,0.182044,19.898,185.9,100,163.481,5.49982,8.82931,0
685.086,0.0371314,21.1333,202.385,100,178.456,6.12169,9.73922,0
778.056,0.0566872,27.4118,276.207,100,245.933,9.49844,11.3924,0
1395.66,0.182808,18,192.455,100,168.394,4.78954,9.8694,0
1266.14,0.173301,17.9804,180.141,100,157.587,4.64818,9.51898,0
784.208,0.0614354,15.8235,180.087,100,154.828,3.88676,11.123,0
1365.43,0.072268,28.9667,307.945,100,273.779,9.574,13.3985,0
1936.59,0.0514482,19.8889,204.629,100,178.712,5.62431,10.6074,0
1227.96,0.132477,20.9778,202.197,100,178.352,5.91291,9.329,0
1310.74,0.105342,14.6607,162.997,100,140.265,3.23309,10.1246,0
6373.31,0.635419,16.4194,143.904,100,126.263,3.83415,7.14144,0
3273.14,0.420305,15.95,150.38,100,131.9,3.78232,7.62933,0
1502.26,0.124381,14.0328,147.482,100,126.442,2.94148,9.25864,0
966.951,0.0604955,17.9388,189.989,100,165.884,4.72751,10.1109,0
915.091,0.0249891,25.5172,251.63,100,223.195,8.23366,10.8019,0
789.782,0.138557,15.0517,159.328,100,137.589,3.42519,9.30821,0
992.75,0.153159,18.8367,185.293,100,161.802,5.08573,9.96747,0
1501.06,0.195007,19.3333,203.764,100,178.491,5.33273,10.2349,0
1039.92,0.163423,17.2308,175.658,100,154.299,4.42417,8.74725,0
1060.02,0.180091,15.459,148.826,100,129.054,3.42866,8.44772,0
745.577,0.0529338,19,192.928,100,168.649,5.11504,10.0648,0
