Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
668.603,0,100,581.518,63.225,14.025,0,0,0
784.93,0,100,687.283,69.054,12.997,0,0,0
692.996,0,100,559.187,72.74,50.305,0,0,0
376.276,0,100,312.97,51.181,6.792,0,0,0
386.045,0,100,285.195,69.579,26.089,0,0,0
392.058,0,100,288.096,77.704,21.961,0,0,0
369.132,0,100,289.393,70.623,4.8,0,0,0
335.808,0,100,259.893,64.983,6.33,0,0,0
358.26,0,100,280.265,68.267,4.652,0,0,0
367.425,0,100,263.47,77.777,21.734,0,0,0
349.665,0,100,280.649,60.015,4.68,0,0,0
376.713,0,100,283.383,68.301,20.912,0,0,0
362.834,0,100,275.987,78.543,4.229,0,0,0
348.834,0,100,267.625,72.549,4.256,0,0,0
362.317,0,100,272.912,81.315,4.076,0,0,0
365.161,0,100,270.819,86.163,4.166,0,0,0
339.933,0,100,273.917,57.758,4.329,0,0,0
398.622,0,100,290.956,85.258,18.625,0,0,0
367.485,0,100,270.29,89.501,4.008,0,0,0
374.024,0,100,268.478,97.461,4.086,0,0,0
344.035,0,100,265.448,70.372,4.109,0,0,0
358.131,0,100,270.398,79.632,4.122,0,0,0
330.811,0,100,266.399,55.477,5.089,0,0,0
371.133,0,100,271.788,91.045,4.171,0,0,0
342.122,0,100,270.549,63.594,4.104,0,0,0
362.677,0,100,276.557,77.95,4.161,0,0,0
388.765,0,100,283.778,95.765,5.069,0,0,0
347.242,0,100,260.894,78.447,4.117,0,0,0
339.5,0,100,282.056,49.532,4.054,0,0,0
364.008,0,100,266.091,89.928,4.044,0,0,0
333.192,0,100,264.835,60.292,4.106,0,0,0
