Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
666.748,0,100,579.957,56.804,12.305,0,0,0
491.885,0,100,402.975,73.917,7.997,0,0,0
468.282,0,100,390.649,63.674,6.92,0,0,0
376.997,0,100,287.849,65.754,18.31,0,0,0
375.378,0,100,291.249,71.113,7.475,0,0,0
300.209,0,100,239.227,50.959,5.103,0,0,0
317.927,0,100,240.71,66.687,5.826,0,0,0
297.281,0,100,241.577,45.411,5.553,0,0,0
330.822,0,100,242.106,78.533,5.403,0,0,0
359.473,0,100,264.593,83.848,6.326,0,0,0
298.55,0,100,229.104,46.039,18.984,0,0,0
299.13,0,100,243.396,45.175,5.899,0,0,0
306.472,0,100,228.714,67.77,5.11,0,0,0
327.021,0,100,228.197,73.293,21.398,0,0,0
306.124,0,100,235.434,61.85,4.582,0,0,0
320.791,0,100,256.426,55.323,4.684,0,0,0
331.064,0,100,257.147,65.315,4.395,0,0,0
337.203,0,100,272.662,55.934,4.71,0,0,0
311.224,0,100,243.494,59.305,4.665,0,0,0
324.085,0,100,251.975,63.406,4.777,0,0,0
375.354,0,100,296.339,70.1,4.667,0,0,0
321.264,0,100,254.311,58.523,4.622,0,0,0
338.929,0,100,283.754,46.066,4.94,0,0,0
324.081,0,100,251.535,63.842,4.807,0,0,0
319.228,0,100,249.913,60.856,4.5,0,0,0
447.931,0,100,296.968,131.542,12.673,0,0,0
328.911,0,100,267.393,53.121,4.466,0,0,0
328.992,0,100,252.95,67.432,4.626,0,0,0
346.933,0,100,276.018,62.441,4.457,0,0,0
360.742,0,100,281.957,70.091,4.776,0,0,0
376.985,0,100,286.999,66.708,19.098,0,0,0
343.804,0,100,268.68,65.849,5.125,0,0,0
329.423,0,100,257.065,63.848,4.588,0,0,0
356.658,0,100,269.184,64.099,19.108,0,0,0
339.603,0,100,286.449,44.159,4.701,0,0,0
