Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1329.38,7.27899,0,353.872,100,277.342,63.9653,7.64503,0
986.565,6.60705,0,345.412,100,274.038,58.8923,7.93617,0
1269.45,6.86679,0,395.645,100,308.286,70.8432,11.1406,0
1137.59,5.83347,0,431.537,100,339.453,74.6661,11.5424,0
1222.08,7.59081,0,402.959,100,312.436,78.1634,7.29647,0
1891.58,10.2623,0,384.779,100,295.282,76.8549,8.04894,0
1081.04,6.96159,0,389.75,100,302.124,75.3019,7.50094,0
1365.15,8.33618,0,374.92,100,291.948,73.3946,4.91885,0
1475.45,8.64872,0,383.983,100,298.337,69.696,11.2048,0
2075.96,10.7353,0,395.443,100,307.777,73.3558,9.36123,0
1520.5,8.48014,0,399.137,100,310.205,72.2795,11.6661,0
1527.09,8.30604,0,406.587,100,316.733,74.8372,9.7726,0
1225.74,7.82927,0,392.131,100,304.966,75.864,6.3911,0
1304.23,7.59593,0,410.632,100,319.656,76.1391,9.5839,0
1460.73,8.7022,0,398.233,100,308.359,76.109,8.94723,0
1781.65,9.57717,0,431.25,100,340.948,75.46,9.05807,0
1336.15,7.60479,0,401.378,100,316.629,71.4844,8.14423,0
1734.73,9.55621,0,395.945,100,303.059,75.0443,13.1055,0
1127.83,7.09153,0,411.029,100,318.006,73.9314,14.1493,0
1562.78,7.5097,0,405.735,100,315.219,76.0459,9.21237,0
