Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1438.89,7.60315,63.3571,295.222,100,232.583,50.2906,7.48986,0
1034.38,6.4081,38.7778,189.494,100,150.913,27.5119,5.93016,0
1170.05,6.83498,29.4805,154.555,100,125.047,17.2661,6.75975,0
1030.19,6.20739,35.6667,190.127,100,152.11,25.5917,6.96268,0
1374.86,6.83424,31.9722,166.252,100,130.979,23.766,6.17975,0
2011.82,9.99454,22.5283,110.697,100,89.4968,10.2622,5.61018,0
1107.77,6.79634,25.3222,130.961,100,103.85,15.5862,6.19308,0
1516.77,7.83169,59.2105,318.342,100,248.016,56.0656,8.34276,0
1512.53,8.39292,24,120.196,100,97.2367,11.9984,5.65901,0
2068.77,10.2658,23.9588,121.299,100,98.8125,11.2575,5.89977,0
1568.51,8.20778,46.2857,245.206,100,192.251,39.4651,7.82084,0
1516.01,8.43587,26.1839,135.686,100,109.53,14.5105,6.17372,0
1554.63,10.1258,77.0645,391.176,100,288.984,88.0129,8.53326,0
1319.86,7.73915,22.88,117.155,100,95.5406,10.737,5.60203,0
1494.31,8.33661,21.537,108.106,100,89.1168,8.1301,5.60995,0
1890.02,9.40874,29.3625,148.356,100,117.27,19.9778,5.79435,0
1322.48,7.54102,24.2609,127.887,100,103.056,12.8967,6.30788,0
1863.03,9.6776,25.5778,130.879,100,106.261,13.1173,6.19948,0
1157.28,7.01077,22.7647,114.732,100,93.9165,9.88836,5.64954,0
1322.92,7.81692,22.6538,112.46,100,91.0638,10.6047,5.58987,0
