Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
1151.44,115,100,939.972,175.045,25.506,0,0,0
1064.08,115,100,901.037,124.852,26.876,0,0,0
820.224,115,100,661.879,135.051,14.388,0,0,0
656.265,115,100,486.646,147.489,14.671,0,0,0
557.72,115,100,384.304,159.146,9.024,0,0,0
544.531,115,100,369.378,162.409,7.907,0,0,0
68.359,17,100,57.125,1.948,4.695,0,0,0
66.469,17,100,53.799,2.043,5.047,0,0,0
68.696,17,100,56.291,2.143,5.189,0,0,0
70.956,17,100,58.246,2.212,5.373,0,0,0
87.132,18,100,71.62,2.236,5.451,0,0,0
79.451,19,100,65.471,2.69,5.341,0,0,0
74.641,17,100,61.111,2.122,5.459,0,0,0
76.055,17,100,63.437,2.088,5.409,0,0,0
78.193,17,100,63.464,2.129,6.099,0,0,0
77.004,17,100,63.742,2.239,5.28,0,0,0
75.022,17,100,62.508,2.109,5.217,0,0,0
75.064,17,100,62.794,2.128,5.196,0,0,0
77.498,17,100,64.913,2.11,5.373,0,0,0
84.955,17,100,71.236,2.112,5.68,0,0,0
86.449,17,100,73.136,2.102,5.637,0,0,0
78.715,17,100,65.129,2.33,5.827,0,0,0
79.813,17,100,66.533,2.147,5.694,0,0,0
81.2,17,100,67.538,2.114,6.024,0,0,0
81.729,17,100,68.326,2.119,5.714,0,0,0
82.207,17,100,67.775,2.227,6.497,0,0,0
80.17,17,100,66.553,2.204,5.754,0,0,0
79.484,17,100,65.813,2.2,5.925,0,0,0
78.049,17,100,64.233,2.171,5.706,0,0,0
75.585,17,100,62.118,2.266,5.855,0,0,0
73.577,17,100,60.573,2.106,5.677,0,0,0
81.533,17,100,68.36,2.093,5.518,0,0,0
74.49,17,100,60.048,2.054,5.908,0,0,0
74.966,17,100,61.166,2.165,5.831,0,0,0
73.175,17,100,59.379,2.145,6.231,0,0,0
80.654,17,100,67.208,2.19,5.481,0,0,0
72.185,17,100,58.853,2.106,5.832,0,0,0
81.33,17,100,68.01,2.06,5.653,0,0,0
86.394,18,100,72.631,2.205,5.631,0,0,0
84.419,19,100,70.189,2.623,5.692,0,0,0
98.317,23,100,81.31,4.202,5.503,0,0,0
140.827,33,100,119.802,5.859,9.498,0,0,0
201.998,41,100,163.763,14.906,17.961,0,0,0
282.96,45,100,179.229,81.221,15.94,0,0,0
80.139,17,100,67.686,2.079,5.344,0,0,0
81.116,17,100,67.579,2.216,4.878,0,0,0
72.166,17,100,59.94,2.16,5.278,0,0,0
78.847,17,100,66.333,2.072,4.849,0,0,0
72.101,17,100,59.595,2.114,5.63,0,0,0
73.189,17,100,60.893,2.109,4.947,0,0,0
81.414,17,100,68.621,2.086,5.054,0,0,0
72.671,17,100,60.01,2.124,4.955,0,0,0
74.295,17,100,62.013,2.154,5.057,0,0,0
74.921,17,100,60.643,2.249,5.044,0,0,0
75.063,17,100,61.28,2.124,6.358,0,0,0
74.143,17,100,61.708,2.092,4.885,0,0,0
73.851,17,100,61.014,2.119,4.963,0,0,0
73.389,17,100,61.569,2.141,4.979,0,0,0
75.622,17,100,62.004,2.224,6.518,0,0,0
73.115,17,100,61.005,2.163,4.85,0,0,0
79.526,17,100,67.824,2.07,4.691,0,0,0
78.455,17,100,66.682,2.103,4.827,0,0,0
73.933,17,100,58.864,2.146,4.979,0,0,0
78.209,17,100,66.77,2.095,4.785,0,0,0
73.553,17,100,62.073,2.009,4.561,0,0,0
72.895,17,100,61.049,2.12,5.044,0,0,0
79.501,17,100,67.637,2.125,4.891,0,0,0
72.259,17,100,60.318,2.118,4.864,0,0,0
75.121,17,100,63.117,2.125,5.017,0,0,0
74.114,17,100,60.705,2.31,5.518,0,0,0
71.717,17,100,59.585,2.137,5.313,0,0,0
80.044,17,100,68.082,2.161,4.966,0,0,0
74.414,17,100,62.799,2.077,4.867,0,0,0
72.492,17,100,60.48,2.177,5.053,0,0,0
79.797,17,100,67.864,2.145,4.805,0,0,0
72.078,17,100,59.704,2.127,5.229,0,0,0
72.31,17,100,60.146,2.23,5.082,0,0,0
74.342,17,100,62.259,2.167,4.929,0,0,0
73.35,17,100,59.236,2.119,5.02,0,0,0
72.32,17,100,60.398,2.131,4.952,0,0,0
79.738,17,100,67.829,2.071,4.914,0,0,0
73.091,17,100,60.819,2.193,4.977,0,0,0
75.087,17,100,62.59,2.168,4.901,0,0,0
74.837,17,100,62.42,2.204,5.139,0,0,0
74.798,17,100,61.712,2.13,5.054,0,0,0
74.887,17,100,60.38,2.093,4.941,0,0,0
75.759,17,100,64.3,2.107,4.83,0,0,0
76.803,17,100,64.027,2.013,4.778,0,0,0
72.921,17,100,61.458,2.064,4.86,0,0,0
72.355,17,100,60.781,2.111,4.726,0,0,0
72.324,17,100,60.223,2.158,5.052,0,0,0
72.53,17,100,60.507,2.149,5.001,0,0,0
