Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
259.5,0,100,203.217,1.13,25.702,0,0,0
210.462,0,100,155.703,1.396,28.109,0,0,0
199.492,0,100,147.166,1.483,27.999,0,0,0
293.434,0,100,140.88,1.486,127.51,0,0,0
269.24,0,100,135.862,1.38,111.109,0,0,0
270.81,0,100,138.467,1.32,109.967,0,0,0
275.787,0,100,142.41,1.343,111.34,0,0,0
295.033,0,100,154.401,1.357,117.556,0,0,0
317.092,0,100,169.778,1.374,122.931,0,0,0
362.879,0,100,188.828,1.417,147.149,0,0,0
430.704,0,100,238.668,1.312,159.51,0,0,0
546.69,0,100,303.303,1.319,202.352,0,0,0
699.712,0,100,381.805,1.392,266.55,0,0,0
685.082,0,100,372.767,1.353,260.372,0,0,0
647.959,0,100,351.425,1.427,247.453,0,0,0
688.579,0,100,390.201,1.339,249.068,0,0,0
550.32,0,100,434.143,1.321,62.767,0,0,0
633.688,0,100,503.642,1.337,67.986,0,0,0
734.597,0,100,586.039,1.333,77.1,0,0,0
737.835,0,100,583.473,1.438,82.411,0,0,0
809.381,0,100,631.091,1.422,99.129,0,0,0
810.533,0,100,639.274,1.366,93.503,0,0,0
1009.04,0,100,550.269,1.354,385.569,0,0,0
