Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1706.78,0.0856089,0,690.975,100,415.891,1.04061,218.891,0
3990.33,0.0879614,0,746.493,100,417.623,1.12374,272.862,0
2959.32,0.0323306,0,797.771,100,457.701,1.18252,277.992,0
1737.75,0.0751104,0,682.574,100,420.421,1.3719,206.725,0
1160.09,0.0298741,0,510.341,100,327.948,1.36517,138.397,0
631.629,0.0299638,0,412.639,100,237.033,1.34105,142.054,0
3995.58,0.111951,0,820.297,100,465.045,1.36557,296.171,0
3778.64,0.0824475,0,818.578,100,463.7,1.30948,296.293,0
2077.7,0.081176,0,730.809,100,433.864,1.38393,241.708,0
1112.4,0.103333,0,242.938,100,152.508,1.42791,67.825,0
2946.72,0.0633966,0,756.898,100,427.638,1.35327,275.034,0
1559.87,0.0887958,0,741.437,100,449.906,1.30614,235.348,0
1415.91,0.0808688,0,347.466,100,242.87,1.41203,68.9845,0
1010.39,0.141115,0,301.819,100,202.584,1.41258,69.1704,0
852.918,0.0299981,0,458.73,100,269.388,1.40079,152.381,0
2364.44,0.0298802,0,797.342,100,449.877,1.34832,290.459,0
2255.04,0.0849526,0,754.995,100,442.75,1.28156,256.782,0
1864.39,0.0805006,0,723.399,100,438.525,1.35056,229.289,0
1798.08,0.121833,0,169.29,100,112.772,1.42196,39.736,0
1581.05,0.103499,0,156.402,100,106.257,1.43001,33.8458,0
