Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
2023.96,11.1,18.0989,131.353,100,109.22,3.70057,9.19313,0
1692.96,9.68968,18.0417,122.285,100,101.149,3.80362,8.83415,0
1154.12,7.04125,18.1333,95.2664,100,78.8147,3.37262,6.60887,0
1045.5,6.35523,18.187,93.6197,100,77.2905,3.37138,6.54479,0
1264.24,6.87162,18.578,107.569,100,88.2181,4.05294,7.6284,0
2130.46,9.67132,17.7883,83.7731,100,68.4761,3.10585,6.14611,0
1177.22,6.61941,17.7388,85.6408,100,70.4513,3.09072,6.08788,0
1955.98,10.8318,18.1031,123.508,100,101.946,3.75999,8.90239,0
1914.53,8.29691,18.0948,99.3887,100,81.505,3.23522,7.31612,0
2095.81,10.0482,18.7477,105.176,100,87.1405,3.50258,7.19442,0
1535.77,8.16458,18.7387,104.935,100,86.6406,3.49823,7.40333,0
1492.26,8.53239,18.0403,93.8651,100,77.4301,3.3816,6.55943,0
1223.01,7.28672,19.2569,106.921,100,88.5842,3.63921,7.4735,0
1257.67,7.14227,19.2385,107.305,100,89.2293,3.59168,7.31131,0
1526.4,8.59177,18.2923,88.8953,100,73.5104,3.28401,6.04568,0
1786.59,9.69582,18.3058,95.325,100,78.9803,3.388,6.49656,0
1385.98,7.85615,18.4211,102.454,100,84.6617,3.36527,7.29988,0
1797.42,9.48908,18.0625,90.0402,100,74.4635,3.34533,6.18283,0
1302.89,6.54105,18.252,94.1779,100,77.2651,3.40148,6.86329,0
1364.91,7.9484,17.9766,91.5932,100,75.5779,3.18497,6.38434,0
