Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
860.949,0.0839946,7.55172,103.36,100,82.869,1.3159,9.75505,0
980.383,0.174048,8.02198,97.9299,100,79.7684,1.54052,8.53781,0
1283.52,0.0504581,8.93056,126.563,100,102.687,1.72307,11.2679,0
1634.75,0.063806,7.63158,120.098,100,94.1238,1.53216,12.3429,0
836.948,0.0248774,10.7231,130.13,100,108.113,2.01272,10.4104,0
1345.76,0.146513,7.91566,108.25,100,87.3273,1.49299,9.93195,0
1569.33,0.210699,8.11628,104.234,100,84.9194,1.52616,9.12394,0
747.712,0.0249114,8.52459,110.991,100,90.074,1.7569,9.80723,0
1719.3,0.116204,7.60759,113.481,100,89.4586,1.45896,11.5668,0
1523.67,0.205415,8.12791,105.589,100,85.5427,1.48806,9.53567,0
1654.79,0.134001,7.6,112.61,100,89.5617,1.43776,10.947,0
2657.75,0.231955,8.125,112.992,100,91.0712,1.54085,10.4243,0
1263.97,0.0942948,7.52747,97.8825,100,78.228,1.4142,9.2927,0
1546.22,0.132507,8.25926,110.626,100,89.7175,1.56231,9.85463,0
1291.06,0.0638056,7.60759,114.881,100,90.5284,1.458,11.5851,0
4183.73,0.500695,8.08511,95.8927,100,78.8957,1.46954,7.87253,0
1412.82,0.196926,7.68132,97.9947,100,79.6755,1.39731,8.58658,0
1286.05,0.159972,7.51613,95.7805,100,77.0014,1.46483,8.81043,0
917.251,0.144019,8.42222,99.7236,100,81.9183,1.50863,8.29093,0
1110.5,0.0652534,8.8,113.385,100,91.9316,1.56195,10.2244,0
923.684,0.0478329,10.058,131.974,100,107.689,1.91151,11.5325,0
1710.53,0.17631,7.71765,105.22,100,84.6677,1.43341,9.79618,0
819.632,0.0249748,7.71642,98.6285,100,79.0524,1.62107,9.09113,0
1338.96,0.123447,8.35802,111.16,100,89.5651,1.56852,10.2887,0
1882.69,0.19371,7.74118,105.994,100,85.5604,1.44708,9.6832,0
5688.6,0.473187,7.92708,92.6531,100,76.2601,1.44372,7.61812,0
1197.07,0.083321,7.57831,107.692,100,86.4477,1.38349,10.1525,0
1333.19,0.151077,8.56579,119.476,100,97.2754,1.6263,10.49,0
1127.66,0.175898,8.09783,96.6947,100,78.7211,1.47207,8.45425,0
1062.61,0.180407,7.90217,97.1279,100,79.9136,1.44048,8.05242,0
1259.77,0.183944,8.16667,106.636,100,87.4339,1.46156,9.09642,0
2108.46,0.142099,7.53933,99.7352,100,79.546,1.42438,9.47113,0
36833,1.60617,7.86598,91.6667,100,74.9464,1.41907,7.83607,0
1505.66,0.12968,7.53933,100.213,100,80.1776,1.43261,9.44038,0
