Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
2379.54,0.0530373,25.1765,1124.31,100,960.243,34.2335,67.5189,0
5016.49,0.0986972,25.0588,1119.15,100,953.955,36.4595,66.483,0
4051.53,0.0296314,25.8125,1088.25,100,926.965,35.6146,65.3113,0
2255.22,0.0499053,25.0556,1088.68,100,927.408,35.4868,66.0599,0
3046.45,0.0299302,24.6111,1066.02,100,908.246,33.0344,64.2711,0
2766.41,0.102065,24.6111,1079.61,100,921.799,33.2991,65.0543,0
4589.69,0.0988533,24.2105,1038.5,100,882.694,32.1297,64.8253,0
4584.09,0.0923885,24.6111,1077.8,100,917.781,34.5379,65.1545,0
2663.41,0.082578,24.2105,1053.46,100,900.294,31.2451,63.7101,0
3419.67,0.0329596,24.6111,1076.4,100,917.381,32.9323,64.7642,0
3937.62,0.0745066,24.2105,1058.86,100,901.418,31.98,64.6017,0
1981.45,0.0721356,24.6111,1098.46,100,938.01,33.5184,66.0229,0
3005.56,0.121678,29.8333,761.996,100,647.372,37.2424,39.5606,0
2809.69,0.119216,34.7619,966.155,100,824.027,51.4321,46.0376,0
2342.22,0.0299015,34.3125,879.01,100,740.288,58.8734,38.5944,0
3130.92,0.0299755,24.6111,1080.24,100,921.034,33.151,64.4858,0
2893.79,0.0849062,24.7895,1058.36,100,904.951,32.3788,63.3724,0
2516.72,0.0719882,26.7647,1132.3,100,971.941,35.6438,65.1791,0
4266.43,0.0519386,24.6111,1103.18,100,940.68,32.4772,67.2497,0
3228.22,0.0807979,24.7778,1073.2,100,914.314,35.2765,64.4711,0
