Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
159.342,0,100,145.646,4.986,4.74,0,0,0
171.825,0,100,154.328,6.874,5.698,0,0,0
185.619,0,100,166.772,6.962,6.082,0,0,0
186.766,0,100,168.039,6.848,6.023,0,0,0
179.588,0,100,160.478,6.949,6.28,0,0,0
188.182,0,100,168.777,7.001,6.455,0,0,0
188.575,0,100,168.78,7.362,6.466,0,0,0
189.764,0,100,170.37,6.797,6.523,0,0,0
184.546,0,100,164.53,6.892,7.056,0,0,0
189.998,0,100,167.831,7.033,7.476,0,0,0
197.511,0,100,176.547,6.884,7.452,0,0,0
195.187,0,100,173.755,7.005,7.597,0,0,0
196.392,0,100,175.425,6.867,7.252,0,0,0
200.869,0,100,178.893,7.365,7.592,0,0,0
204.719,0,100,183.563,6.836,7.389,0,0,0
202.12,0,100,180.227,6.846,7.84,0,0,0
203.383,0,100,181.845,6.909,7.695,0,0,0
210.585,0,100,188.444,6.998,7.914,0,0,0
215.192,0,100,190.418,7.024,9.127,0,0,0
220.897,0,100,196.58,7.089,9.123,0,0,0
224.644,0,100,201.215,6.811,8.372,0,0,0
246.51,0,100,205.06,6.891,26.501,0,0,0
266.685,0,100,210.788,7.119,40.618,0,0,0
267.504,0,100,223.966,6.392,29.094,0,0,0
253.071,0,100,198.666,6.858,40.41,0,0,0
225.678,0,100,195.2,6.902,16.442,0,0,0
255.482,0,100,198.233,6.923,42.329,0,0,0
217.029,0,100,194.381,6.709,8.782,0,0,0
280.555,0,100,223,6.788,42.408,0,0,0
219.212,0,100,196.409,6.807,8.81,0,0,0
264.285,0,100,206.472,6.803,42.916,0,0,0
263.46,0,100,206.949,6.885,41.679,0,0,0
256.323,0,100,209.021,6.741,33.1,0,0,0
250.467,0,100,210.381,6.967,25.374,0,0,0
244.799,0,100,212.708,6.799,17.303,0,0,0
255.319,0,100,205.318,6.787,34.802,0,0,0
225.837,0,100,178.774,6.87,32.552,0,0,0
232.138,0,100,176.519,6.947,40.042,0,0,0
209.663,0,100,187.634,7.202,8.332,0,0,0
240.914,0,100,193.631,6.907,32.061,0,0,0
222.956,0,100,184.487,6.885,23.784,0,0,0
235.743,0,100,186.636,6.633,35.3,0,0,0
