Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
163.507,0,100,148.873,5.532,5.206,0,0,0
169.45,0,100,151.861,7.024,6.011,0,0,0
184.289,0,100,165.451,6.955,6.068,0,0,0
184.657,0,100,165.837,6.985,6.021,0,0,0
180.091,0,100,161.523,6.915,5.85,0,0,0
189.072,0,100,170.144,6.919,6.049,0,0,0
187.962,0,100,167.742,7,6.777,0,0,0
190.556,0,100,171.299,6.707,6.503,0,0,0
183.194,0,100,164.084,6.91,6.481,0,0,0
185.222,0,100,166.877,6.668,5.967,0,0,0
205.804,0,100,162.752,6.967,29.361,0,0,0
204.412,0,100,160.802,7.136,30.326,0,0,0
202.632,0,100,162.698,6.916,27.752,0,0,0
210.509,0,100,167.386,7.378,30.21,0,0,0
188.406,0,100,170.228,7,5.906,0,0,0
189.714,0,100,170.82,7.151,6.064,0,0,0
194.077,0,100,175.536,6.804,6.103,0,0,0
188.404,0,100,169.962,6.93,5.937,0,0,0
196.203,0,100,176.841,6.802,6.343,0,0,0
196.449,0,100,177.108,6.942,6.441,0,0,0
205.119,0,100,184.473,7.072,7.091,0,0,0
209.279,0,100,188.703,6.996,7.074,0,0,0
212.118,0,100,191.276,6.871,6.92,0,0,0
211.982,0,100,189.699,7.01,7.463,0,0,0
212.436,0,100,190.9,6.802,7.051,0,0,0
213.849,0,100,192.614,6.825,7.509,0,0,0
218.119,0,100,195.878,6.977,7.708,0,0,0
228.88,0,100,198.615,6.892,15.597,0,0,0
226.686,0,100,204.27,6.477,7.651,0,0,0
210.441,0,100,183.965,6.909,8.607,0,0,0
239.677,0,100,187.492,7.109,37.814,0,0,0
201.856,0,100,181.329,6.897,7.277,0,0,0
206.393,0,100,185.247,7.068,7.356,0,0,0
208.812,0,100,187.143,7.017,7.446,0,0,0
216.699,0,100,187.153,6.914,15.477,0,0,0
231.469,0,100,187.125,7.444,29.968,0,0,0
210.48,0,100,188.856,6.903,7.905,0,0,0
215.468,0,100,193.41,6.835,8.197,0,0,0
210.977,0,100,190.007,6.843,7.033,0,0,0
218.357,0,100,196.666,6.863,7.296,0,0,0
220.746,0,100,198.16,6.804,7.832,0,0,0
214.848,0,100,193.152,7.22,7.105,0,0,0
236.664,0,100,188.835,6.887,33.022,0,0,0
240.123,0,100,197.019,6.529,29.811,0,0,0
190.662,0,100,171.38,6.637,6.729,0,0,0
