Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
169.912,0,100,149.101,4.942,3.968,0,0,0
158.041,0,100,143.744,5.108,4.16,0,0,0
158.402,0,100,145.178,4.834,4.258,0,0,0
158.852,0,100,144.418,5.056,5.166,0,0,0
161.771,0,100,147.078,4.781,5.685,0,0,0
161.959,0,100,147.613,4.809,5.293,0,0,0
168.106,0,100,152.023,4.823,5.752,0,0,0
178.86,0,100,161.968,4.736,5.959,0,0,0
174.4,0,100,158.386,4.837,6.049,0,0,0
169.517,0,100,153.267,4.84,5.835,0,0,0
167.344,0,100,150.942,4.708,6.224,0,0,0
178.326,0,100,161.947,4.823,6.062,0,0,0
180.466,0,100,163.072,5.18,6.208,0,0,0
186.291,0,100,169.816,4.721,6.166,0,0,0
176.387,0,100,161.367,4.744,5.247,0,0,0
177.94,0,100,162.203,4.886,5.648,0,0,0
184.863,0,100,163.449,4.718,11.41,0,0,0
198.436,0,100,162.925,4.763,25.471,0,0,0
176.438,0,100,161.411,4.785,5.046,0,0,0
175.868,0,100,160.183,4.975,5.705,0,0,0
199.467,0,100,163.691,4.812,25.827,0,0,0
192.111,0,100,175.454,4.888,5.733,0,0,0
186.089,0,100,169.419,4.698,5.697,0,0,0
220.277,0,100,177.581,4.686,31.596,0,0,0
221.689,0,100,178.629,4.801,31.966,0,0,0
214.825,0,100,174.657,4.787,29.566,0,0,0
229.916,0,100,187.692,4.675,31.054,0,0,0
195.405,0,100,178.817,4.905,5.762,0,0,0
197.913,0,100,181.884,4.774,5.622,0,0,0
189.823,0,100,173.406,4.883,5.638,0,0,0
192.129,0,100,176.139,4.805,5.641,0,0,0
194.423,0,100,177.332,4.783,6.178,0,0,0
224.804,0,100,185.603,4.876,28.052,0,0,0
231.603,0,100,191.887,4.651,28.357,0,0,0
220.973,0,100,201.245,5.003,7.155,0,0,0
210.44,0,100,191.17,5.062,6.971,0,0,0
196.181,0,100,177.956,4.952,6.57,0,0,0
217.881,0,100,174.911,4.927,31.865,0,0,0
191.517,0,100,173.947,4.919,6.626,0,0,0
220.726,0,100,177.003,5.03,32.457,0,0,0
219.692,0,100,176.428,4.845,32.524,0,0,0
191.929,0,100,174.522,5.15,6.346,0,0,0
194.94,0,100,171.651,4.769,12.64,0,0,0
219.535,0,100,175.001,5.248,33.455,0,0,0
189.456,0,100,172.639,4.833,6.109,0,0,0
191.663,0,100,175.017,4.782,6.067,0,0,0
224.795,0,100,178.447,4.861,35.15,0,0,0
