Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
161.441,0,100,146.33,5.879,5.371,0,0,0
184.058,0,100,162.272,7.142,9.8,0,0,0
199.448,0,100,179.939,7.272,6.039,0,0,0
187.814,0,100,168.598,7.071,6.446,0,0,0
181.312,0,100,162.259,7.371,6.022,0,0,0
185.253,0,100,165.788,6.991,6.602,0,0,0
180.448,0,100,161.529,7.052,6.215,0,0,0
189.772,0,100,169.366,6.936,6.18,0,0,0
201.178,0,100,180.383,6.816,7.314,0,0,0
201.91,0,100,180.836,7.091,7.35,0,0,0
204.881,0,100,182.325,6.859,7.801,0,0,0
209.24,0,100,186.165,7.066,7.916,0,0,0
215.539,0,100,192.829,6.939,8.046,0,0,0
213.488,0,100,190.777,6.847,8.211,0,0,0
217.228,0,100,194.188,6.781,8.386,0,0,0
219.502,0,100,195.265,6.806,8.2,0,0,0
230.578,0,100,207.381,6.625,8.333,0,0,0
247.497,0,100,202.852,7.021,26.43,0,0,0
240.034,0,100,202.941,6.873,22.82,0,0,0
216.191,0,100,194.69,6.871,7.827,0,0,0
227.736,0,100,205.071,7.111,8.201,0,0,0
226.61,0,100,204.469,6.841,8.154,0,0,0
259.161,0,100,208.042,6.805,37.199,0,0,0
246.087,0,100,196.61,6.864,36.225,0,0,0
253.637,0,100,200.387,6.638,39.246,0,0,0
232.276,0,100,208.563,6.91,9.132,0,0,0
225.678,0,100,201.271,6.802,9.186,0,0,0
210.424,0,100,186.74,6.954,8.574,0,0,0
214.794,0,100,190.599,6.897,9.166,0,0,0
259.032,0,100,199.823,6.815,44.252,0,0,0
262.358,0,100,206.484,7.017,40.991,0,0,0
234.95,0,100,209.418,6.95,10.161,0,0,0
290.352,0,100,225.296,6.726,48.605,0,0,0
291.503,0,100,224.559,6.945,50.687,0,0,0
283.135,0,100,215.834,7.221,50.044,0,0,0
244.287,0,100,209.04,6.843,20.432,0,0,0
228.362,0,100,204.067,6.929,9.318,0,0,0
236.104,0,100,211.336,6.767,9.073,0,0,0
237.825,0,100,211.376,7.143,9.321,0,0,0
235.967,0,100,208.887,7.083,10.493,0,0,0
