Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1442.42,7.94275,12.5176,57.2221,100,46.6018,1.44632,4.62744,0
1367.6,8.28509,12.6438,70.4515,100,56.7772,1.48682,6.05888,0
1726.17,8.72756,12.8047,91.3933,100,73.2137,1.85706,8.16252,0
1031.37,6.64421,12.6519,71.3835,100,56.7656,1.80049,6.43098,0
1209.41,7.44703,12.6358,70.7262,100,56.2399,1.88107,6.4102,0
2212.24,11.1766,12.7007,76.8526,100,59.7679,1.86855,7.55454,0
1503.03,8.91093,12.8374,94.1878,100,73.75,2.05919,9.17391,0
1656.53,8.65211,12.6023,66.4251,100,51.8389,1.75284,6.43619,0
1933.17,7.28204,12.7007,77.7048,100,61.1154,1.86993,7.4275,0
2074.55,10.4811,12.6131,67.5969,100,53.573,1.9606,6.08265,0
1642.45,8.853,12.6398,70.8664,100,56.4105,1.82632,6.3296,0
2023.55,10.5726,12.7518,84.2182,100,65.9886,1.87402,8.04845,0
1289.67,7.04033,12.6645,72.8662,100,57.0938,1.76897,6.89646,0
1975.63,11.1961,12.811,91.6038,100,73.6314,2.05327,7.91072,0
2255.88,12.0163,12.8374,94.784,100,75.8391,2.11689,8.40208,0
2684.79,12.4877,12.824,92.5607,100,73.9913,2.1823,8.16752,0
2130.02,11.7603,12.8175,92.9757,100,74.8135,2.28648,7.87498,0
2370.82,11.4471,12.7863,88.7411,100,69.0927,2.04886,8.64677,0
1310.25,6.54078,12.6776,74.9936,100,58.9782,1.81789,7.03172,0
1612.85,7.44821,12.6821,74.8784,100,59.1223,1.87093,6.96106,0
