Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1269.86,0.107858,8.56522,98.1629,100,82.3218,1.17258,7.7124,0
1028.47,0.171494,8.85882,105.498,100,86.8545,1.54482,8.83115,0
6475.46,0.606225,9.91304,132.224,100,109.675,2.08084,10.5199,0
1050.18,0.182059,8.53763,94.8514,100,78.822,1.54289,7.38137,0
825.42,0.157184,9.43038,115.287,100,94.7457,1.86422,9.61195,0
1134.51,0.0466127,8.05128,114.293,100,91.618,1.50397,10.8416,0
1095.15,0.214092,8.78652,100.884,100,83.3568,1.69622,8.12646,0
1072.67,0.0583438,9.37662,117.456,100,96.6974,1.73873,9.75501,0
1400.04,0.213375,9.30769,115.848,100,95.5892,1.8205,9.51028,0
1638.12,0.192058,7.54545,102.025,100,81.7384,1.40236,9.54422,0
1181.99,0.0804368,9.3125,113.595,100,93.6488,1.76728,9.34905,0
1622.25,0.141223,9.83824,132.344,100,108.201,1.92471,11.3079,0
1249.91,0.0953252,7.52174,97.6666,100,78.1828,1.40417,9.18457,0
1058.85,0.165092,8.87805,109.508,100,90.672,1.74723,8.7904,0
1622.7,0.233861,8.36667,98.3567,100,80.5919,1.53847,8.24207,0
5009.44,0.543161,8.33696,96.7142,100,79.6073,1.50884,7.89926,0
1682.06,0.236804,8.13187,98.6418,100,80.9595,1.49492,8.21375,0
1257.74,0.160007,7.51613,95.9628,100,77.3413,1.41287,8.77348,0
1403.57,0.118208,8.78313,108.077,100,87.8994,1.71623,9.48105,0
1015.9,0.101221,9.22368,118.073,100,96.7303,1.80405,9.97284,0
812.663,0.117587,8.86842,117.34,100,95.2259,1.72793,10.4532,0
1549.24,0.17822,8.06897,103.153,100,84.5872,1.49517,8.70025,0
947.145,0.138427,8.5,104.538,100,85.4022,1.58931,8.90386,0
953.362,0.13754,8.96386,108.473,100,88.7873,1.67012,9.25607,0
1569.53,0.217277,8.43023,103.919,100,85.3272,1.55694,8.70115,0
1060.45,0.172663,8.70238,106.877,100,87.2535,1.62283,9.21035,0
805.864,0.103284,10.3243,123.245,100,103.345,2.01196,9.21664,0
1275.47,0.109461,12.7833,152.821,100,128.49,2.54625,11.2777,0
4102.36,0.480373,8.56818,100.942,100,82.5704,1.59653,8.63925,0
1002.01,0.172195,8.45977,103.059,100,83.9798,1.63091,8.89587,0
1510.71,0.224793,8.66279,103.821,100,85.9524,1.61593,8.35274,0
2082.01,0.142074,7.53933,99.7511,100,79.8424,1.42604,9.39533,0
1378.07,0.190471,8.60241,108.288,100,88.2397,1.61975,9.43035,0
1556.48,0.129525,7.54545,101.232,100,81.0105,1.43691,9.5342,0
1554.59,0.128983,7.54545,101.776,100,81.4759,1.41516,9.50099,0
50538,1.84644,8.51515,89.2756,100,74.2879,1.56891,6.84966,0
976.218,0.164125,8.67442,105.052,100,86.2035,1.65845,8.74463,0
1027.4,0.161707,8.55056,101.097,100,83.0745,1.59988,8.41939,0
1448.67,0.202543,8.26966,100.178,100,82.3168,1.54626,8.37183,0
1219.3,0.15211,7.52174,96.5762,100,77.7533,1.38452,8.88922,0
1341.32,0.071159,7.52174,96.0998,100,76.3127,1.38893,9.3205,0
768.955,0.117083,8.75581,104.228,100,85.6623,1.64723,8.67023,0
1246.54,0.172899,8.39773,101.634,100,83.5457,1.56738,8.36298,0
1380.14,0.145965,7.51613,96.2321,100,77.7104,1.38642,8.69628,0
1203.88,0.14756,8.60494,110.619,100,90.309,1.60106,9.56659,0
29090.3,1.40046,7.76471,87.1086,100,70.8713,1.42485,7.60746,0
1472.69,0.0609117,8,122.56,100,97.6111,1.56719,11.8545,0
1230.64,0.160465,7.58537,109.621,100,88.053,1.4531,10.2347,0
1087.59,0.145292,7.52747,97.3399,100,77.7796,1.40845,9.23412,0
855.374,0.0879041,8.10588,105.594,100,86.0133,1.49599,9.18572,0
1778.35,0.205833,8.94186,104.9,100,85.4316,1.68109,9.09909,0
747.566,0.0249848,11.2414,140.374,100,116.71,2.55783,10.9097,0
7738.23,0.703044,7.87255,86.7846,100,70.6666,1.44527,7.47768,0
821.58,0.124092,9.58667,119.415,100,99.0383,1.82692,9.52956,0
1304.06,0.181005,8.52874,102.895,100,84.2181,1.59566,8.73839,0
1004.79,0.0924346,7.83871,95.9988,100,77.5029,1.43742,8.67569,0
759.612,0.0670639,9.60563,126.572,100,104.155,1.8589,10.5092,0
1895.92,0.0751158,7.54545,101.692,100,80.4269,1.4281,10.0648,0
908.198,0.124709,10.0429,129.398,100,107.114,1.90573,10.443,0
1175.26,0.118711,8.91358,110.874,100,90.6153,1.68631,9.55368,0
1455.88,0.218075,8.46154,96.89,100,80.3472,1.52508,7.69769,0
1948.99,0.173576,7.55172,103.293,100,82.9349,1.42357,9.58436,0
1769.35,0.197375,8.2809,100.914,100,82.4743,1.49558,8.6504,0
1080.91,0.166193,8.85366,109.375,100,90.4916,1.68422,8.78885,0
1140.38,0.0966028,8.34524,107.352,100,86.6674,1.59638,9.72446,0
1184.43,0.135633,8.70238,107.364,100,87.7537,1.60374,9.24374,0
1016.56,0.170468,8.36667,99.2926,100,82.0961,1.58369,8.02949,0
7308.32,0.659327,8.28571,97.0133,100,79.4694,1.54073,8.08647,0
1170.78,0.12556,8.92683,109.062,100,89.0122,1.69349,9.36676,0
925.652,0.0876801,11.9206,143.43,100,120.098,2.35011,10.79,0
2032.38,0.291772,8.72941,105.309,100,86.0395,1.65825,8.99674,0
1274.22,0.0983703,10.7324,127.981,100,106.202,2.17142,10.0426,0
1320.29,0.133823,7.53333,99.233,100,79.1644,1.41097,9.43592,0
1041.19,0.143816,8.2809,100.208,100,81.7838,1.53833,8.58844,0
