Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1842.74,0.0893802,21.8929,524.26,100,433.373,18.5843,34.1738,0
5300.27,0.192184,19.5,355.457,100,293.67,11.9856,23.2234,0
3549.94,0.0296954,24.7895,979.413,100,834.429,29.6934,59.5752,0
2214.03,0.0513628,24.2632,1053.72,100,894.347,32.1277,65.9215,0
2909.34,0.0295583,24.3684,1025.54,100,870.153,32.0723,64.9974,0
2765.94,0.10374,24.6111,1081.47,100,919.495,32.7849,67.7602,0
4729.2,0.105839,24.6111,1065.63,100,909.795,30.5799,65.474,0
4605.39,0.0967254,24.6111,1079.56,100,919.05,32.0334,67.5445,0
2676.53,0.0811128,24.2105,1049.42,100,895.385,29.503,65.5492,0
3370.3,0.0298632,24.6111,1069.43,100,914.111,30.4905,65.6242,0
3884.61,0.0704009,24.2105,1056.1,100,904.097,28.8447,65.2116,0
2037.04,0.0813694,24.6111,1095.66,100,937.343,31.0088,66.5222,0
3699.41,0.0731748,24.6667,1043.42,100,887.098,32.5877,64.9741,0
3276.49,0.105561,24.2105,1049.63,100,891.756,30.1441,66.9198,0
3360.04,0.109452,24.2105,1062.56,100,901.549,34.1716,66.7837,0
3099.97,0.0299923,24.6667,1053.89,100,895.256,30.7762,67.1273,0
2839.92,0.0829897,24.2632,1063.51,100,906.119,31.4005,66.2992,0
2424.6,0.07062,24.3158,1059.63,100,904.721,29.6643,66.6542,0
4180.99,0.0360821,24.6111,1099.45,100,938.57,32.4994,68.1613,0
3159.69,0.0819978,24.6111,1086.4,100,925.789,31.3828,67.8888,0
