Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
3852.24,154,100,3262.53,523.932,35.416,0,0,0
3813.12,154,100,3197.62,538.893,38.301,0,0,0
3032.45,154,100,2433.54,548.876,25.851,0,0,0
3231.46,154,100,2642.38,534.141,29.1,0,0,0
2645.4,154,100,2059.15,541.706,20.528,0,0,0
2188.64,150,100,1696.86,460.947,16.661,0,0,0
208.806,17,100,171.042,5.749,17.635,0,0,0
229.003,18,100,191.257,5.887,16.803,0,0,0
226.704,17,100,181.393,4.376,16.92,0,0,0
221.218,17,100,179.504,4.462,17.515,0,0,0
242.726,17,100,199.392,4.304,18.304,0,0,0
310.344,17,100,237.523,7.26,38.749,0,0,0
340.379,17,100,277.313,4.558,25.128,0,0,0
