Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1463.71,7.41702,114.682,560.888,100,426.581,118.693,9.87095,0
1041.65,6.63324,52.0784,238.768,100,189.452,37.1626,7.26024,0
1143.05,6.87074,76.6774,397.3,100,310.89,71.3343,9.62468,0
1036.37,6.48114,44.4909,221.63,100,177.095,30.6855,8.63985,0
1226.61,7.29611,85.7857,436.561,100,340.995,81.2521,8.99682,0
1923.37,9.96554,55.2609,268.656,100,213.636,41.8559,8.08022,0
1096.94,6.76893,101.375,512.209,100,395.932,102.015,8.99533,0
1460.95,8.01887,82.4333,414.606,100,326.284,73.9139,9.2117,0
1463.3,8.26399,77.2188,388.589,100,302.058,71.6234,9.64259,0
2121.36,10.2038,79.3226,402.54,100,311.248,75.7391,10.3518,0
1601.73,8.49965,64.75,340.048,100,265.516,60.1836,8.92456,0
1550.14,8.52343,113.381,605.546,100,465.274,124.593,10.0011,0
1254.6,7.38451,39.1333,200.177,100,160.673,25.6841,8.01018,0
1311.96,7.58096,112.857,597.305,100,460.835,120.492,10.3641,0
1496.03,8.3191,79.871,400.247,100,311.889,73.452,9.6289,0
1865.65,9.75223,58.5455,284.801,100,225.993,45.7659,7.95018,0
1318.36,7.67307,50.125,254.911,100,207.323,33.4386,8.52877,0
1811.82,9.45658,35.0571,171.89,100,139.67,19.6985,7.21789,0
1176.84,6.9093,40.8361,202.92,100,162.698,27.4385,7.64277,0
1372.4,7.65765,87.2143,443.999,100,342.872,85.9653,9.767,0
