Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
17573.6,1.11459,24.1951,222.774,100,198.295,7.25432,9.21588,0
1016.46,0.121986,32.2667,310.83,100,272.741,15.3146,14.3356,0
1571.32,0.202741,37.88,378.48,100,331.706,21.2668,16.332,0
931.197,0.0251165,23.2973,253.382,100,222.852,6.98451,12.3718,0
895.032,0.113617,30.2188,285.235,100,254.283,11.5614,11.042,0
981.983,0.176347,23.2927,227.75,100,201.947,7.64944,9.88776,0
9747.82,0.787298,22,191.158,100,170.15,6.40831,7.64458,0
1509.35,0.230061,20.5306,184.847,100,164.291,5.62661,7.85631,0
1620.25,0.300814,22.8372,210.508,100,186.852,7.1113,8.94365,0
975.638,0.0248993,22.5,238.121,100,210.188,6.83695,11.0568,0
1005.15,0.0914377,27.5,273.571,100,243.506,9.1575,11.5571,0
1125.26,0.0871148,26.8438,290.562,100,257.313,9.64112,13.2828,0
1030.4,0.0942734,28,279.4,100,249.224,9.81918,11.601,0
939.802,0.11223,28.4706,271.163,100,240.914,10.5743,11.6772,0
1074.83,0.186001,27.3714,259.707,100,232.689,8.86817,9.96997,0
1712.6,0.249243,21.6136,208.488,100,184.479,6.3068,9.13859,0
1059.88,0.153817,27.3143,265.135,100,236.863,9.10791,10.413,0
1270.05,0.195061,23.3636,208.239,100,184.541,7.26107,8.62289,0
1032.08,0.144235,26.1026,232.624,100,207.195,8.40536,9.34546,0
1200.25,0.144977,30.6667,311.829,100,275.471,12.2666,14.3475,0
871.872,0.0573866,32.5161,305.862,100,270.358,13.3252,13.1954,0
1132.04,0.18263,23.6429,218.531,100,193.463,7.21133,9.44767,0
1167.2,0.206623,24.0465,215.949,100,192.345,7.2374,8.81458,0
726.741,0.108163,27.2941,275.144,100,246.367,8.46191,11.2,0
1401.83,0.117549,24.3714,267.216,100,236.897,7.4422,12.2239,0
1018.25,0.153509,30.8125,293.895,100,261.319,11.7064,11.911,0
1364.94,0.215275,20.5652,198.202,100,175.516,5.75409,8.86517,0
1610.82,0.0886412,36.5417,382.346,100,337.397,17.9381,17.0541,0
29555.6,1.52129,24.9487,240.074,100,213.967,7.67885,9.93369,0
1049.7,0.189153,19.8824,180.689,100,159.586,5.62649,8.09892,0
1172.05,0.195738,22.6591,205.966,100,183.037,6.71598,8.62566,0
1589.02,0.146656,21.1818,205.959,100,181.465,6.11382,9.5247,0
993.358,0.147575,22.3171,225.378,100,199.81,6.47841,10.0627,0
1304.33,0.19101,23.6512,214.506,100,190.918,6.85647,8.87944,0
1124.14,0.121548,20.3023,217.019,100,190.852,5.77479,10.3347,0
795.905,0.0926051,28.5758,283.454,100,253.226,9.74497,11.5422,0
626.518,0.0777714,22.3902,225.625,100,200.197,6.58466,9.92873,0
732.376,0.0397296,31.0312,283.741,100,252.802,10.8728,11.5725,0
1139.1,0.147526,26.2857,266.185,100,235.351,10.134,11.7956,0
5360.28,0.566509,20.2,182.874,100,162.04,5.67782,7.9903,0
852.554,0.0922195,30.9,308.592,100,271.728,13.3471,14.4875,0
1572.29,0.238884,21.1,183.019,100,161.96,6.11864,7.90886,0
2296.12,0.305946,22.9286,221.623,100,196.863,6.98176,9.46314,0
1064.13,0.150347,32.7241,316.525,100,279.96,14.1672,13.6968,0
992.01,0.0844462,30.0938,291.865,100,261.461,10.2942,11.2877,0
862.207,0.145739,18.46,183.099,100,160.744,4.81184,8.9187,0
1081.01,0.126653,24.1471,270.228,100,239.422,7.84597,12.28,0
1033.47,0.0779797,25.4118,272.657,100,242.221,7.98091,12.182,0
1875.87,0.262797,21.2553,196.971,100,174.575,6.03981,8.49377,0
1151.57,0.193443,24.0465,216.996,100,192.779,7.47007,8.97263,0
11983,0.84899,22.5,205.266,100,182.248,6.57964,8.75,0
980.874,0.176818,31.375,284.179,100,252.093,12.153,11.6339,0
1111.82,0.187501,24.8571,218.998,100,195.301,7.56212,8.60929,0
1040.97,0.1579,25.1892,246.397,100,218.649,8.31224,10.512,0
756.536,0.125184,36.7037,342.512,100,299.471,20.1795,14.9994,0
1037.92,0.169993,20.7872,192.252,100,170.08,5.84298,8.44787,0
1020.45,0.0882777,34.9615,365.939,100,323.769,14.4883,17.0615,0
717.654,0.106523,24.975,228.825,100,202.925,8.62428,9.7096,0
938.963,0.0878528,31.9259,341.376,100,303.815,11.991,14.9317,0
1156.52,0.0522032,21.122,222.706,100,197.24,5.89249,10.3799,0
845.332,0.152562,23.3333,218.963,100,194.487,7.50381,9.09021,0
1343.2,0.212334,19.7692,175.562,100,155.513,5.40737,7.72985,0
838.534,0.0778705,24.6216,247.418,100,218.848,7.94786,11.0781,0
1365.75,0.0816526,30.1613,296.678,100,265.122,10.5318,12.0883,0
832.259,0.122898,24.2778,255.303,100,225.106,8.32381,11.942,0
3326.39,0.0421758,30.6774,304.22,100,268.479,12.7516,13.632,0
862.214,0.133552,19.74,182.361,100,160.574,5.54542,8.45994,0
