Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
2498.65,0.0501842,43.9565,890.728,100,757.622,61.8017,37.1404,0
5491.92,0.16342,90.0909,1929.62,100,1677.86,175.911,48.1223,0
5145.99,0.17738,58.2222,1146.8,100,942.888,152.226,27.9652,0
2898.18,0.0367082,33.4375,1273.81,100,1091.11,58.0992,67.3506,0
3140.03,0.103661,42.5714,1430.27,100,1257.88,50.8031,75.2884,0
3303.01,0.142297,80.6923,1567.45,100,1276.94,235.481,30.6195,0
4734.24,0.103462,24.2105,1055.79,100,901.246,29.416,66.1645,0
4808.99,0.0895785,24.6111,1077.13,100,914.662,31.7162,68.4402,0
2669.42,0.0818271,24.2105,1048.74,100,897.024,27.6895,65.9466,0
3349.14,0.0299611,27.0588,1131.51,100,971.194,34.1592,68.5589,0
3898.61,0.0715991,24.2105,1049.6,100,894.06,30.7191,65.8996,0
2090.49,0.0616495,26.1765,1120.27,100,960.73,34.5369,67.0139,0
4884.75,0.151952,84.6364,1866.95,100,1612.08,181.578,43.0043,0
3140.08,0.102921,25.5263,1078.49,100,921.798,29.8851,67.4582,0
3956.79,0.149125,85.5,1709.42,100,1393.92,256.768,33.8995,0
3242.42,0.029992,25,1058.06,100,903.854,30.6604,64.8748,0
3399.52,0.0845684,37.4667,1381.37,100,1181.75,71.2128,69.2398,0
2692.68,0.0733754,28.4706,1164.65,100,1002.58,38.08,66.8487,0
4229.95,0.0568182,24.6111,1107.06,100,946.801,31.5049,67.518,0
3239.78,0.0781176,24.9444,1079.02,100,918.385,34.4723,66.7006,0
