Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1482.88,7.54996,44.74,244.276,100,194.247,34.6658,8.75708,0
1046.01,6.4489,18.4103,99.7818,100,79.9995,8.59573,5.7873,0
1185.18,6.86936,105.19,583.5,100,439.908,127.233,10.466,0
1043.94,6.43306,28.2632,157.201,100,121.243,24.5009,6.13574,0
1236.05,6.9835,18.1102,98.9706,100,78.1077,9.86508,5.64042,0
1869.31,9.4401,36.0984,196.194,100,155.818,26.5105,7.89925,0
1096.53,6.65652,17.3884,96.2213,100,76.2121,8.95764,5.70392,0
1656.29,7.42376,36.8793,206.785,100,158.688,35.2457,6.91012,0
2172.7,9.8337,19.2549,115.652,100,92.9112,7.3728,7.8838,0
2078.02,10.3946,15.7868,85.0466,100,68.062,6.35978,5.45124,0
1584.02,8.61143,15.7868,85.2912,100,67.7846,6.01765,5.83351,0
1548.75,8.11256,21.898,119.281,100,94.4265,13.0388,6.2421,0
1550.94,9.49584,92.88,489.006,100,364.28,109.449,9.54084,0
1436.29,7.40976,28.4933,159.507,100,123.965,23.2361,6.89361,0
1482.85,8.35046,20.2545,106.435,100,85.3348,10.0036,5.89988,0
1864.78,9.70491,15.6786,82.0711,100,65.5886,5.86874,5.47173,0
1347.24,7.66551,26.3418,150.288,100,117.817,21.2303,6.00786,0
1811.33,9.4333,16.7538,89.3414,100,71.3358,7.36605,5.5236,0
1158.75,7.0093,16.7907,90.1272,100,71.9445,7.56405,5.49673,0
1396.75,7.94027,19.8839,104.388,100,81.8905,11.6659,5.63837,0
