Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
2592.63,0.0403205,19.1,888.02,100,725.228,26.0241,70.5594,0
5457.09,0.142481,19.4737,909.43,100,743.057,28.2619,72.0934,0
4072.43,0.0298599,19.1,926.555,100,758.057,26.4916,74.3767,0
2474.92,0.0502817,19.1,882.976,100,722.743,27.7762,69.8284,0
3435.32,0.0774678,19.1,898.791,100,735.548,26.4174,70.4259,0
2959.81,0.10469,19.4737,895.609,100,734.056,27.6807,70.4024,0
4800.89,0.111661,18.4545,848.069,100,693.053,24.2189,67.6942,0
4800.63,0.103257,18.4545,873.704,100,714.034,24.8011,70.2353,0
2736.18,0.0970367,18.4545,852.38,100,695.116,25.2542,68.1604,0
3486.18,0.0631547,18.7619,889.503,100,727.444,25.7709,70.5993,0
4011.31,0.0873544,18.4545,875.691,100,716.995,24.3937,69.4015,0
2057.81,0.0526806,18.7619,898.319,100,735.687,25.7118,70.7628,0
4299,0.130531,18.4545,860.246,100,703,23.9353,69.0846,0
3299.67,0.112581,18.4545,852.575,100,697.705,24.1072,66.7473,0
3457.81,0.107341,18.4545,873.476,100,715.936,24.9558,69.1691,0
3216.32,0.046125,18.7619,895.684,100,734.268,25.0532,70.6485,0
2880.92,0.0896712,18.4545,854.299,100,699.057,24.423,67.3205,0
2486.32,0.0713052,18.4545,880.075,100,716.547,27.2872,71.0959,0
4595.36,0.0732544,18.7619,895.877,100,733.889,25.0578,71.2072,0
3267.25,0.0848138,18.4545,879.517,100,718.613,25.4955,69.6545,0
