Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
2427.65,0.347079,13.0299,136.633,100,116.875,2.45122,8.8803,0
1559.05,0.176672,13.2131,148.858,100,125.891,2.64772,10.481,0
1971.44,0.199043,13.4828,160.724,100,136.711,2.88345,10.9049,0
1129.98,0.0540894,12.807,161.787,100,136.189,2.53819,11.8199,0
763.944,0.0595383,13.7069,156.405,100,132.75,2.8464,10.8375,0
1394.68,0.0479635,13.2333,153.298,100,130.124,2.64768,10.7103,0
1046.41,0.15768,13.3871,148.126,100,127.478,2.67584,9.281,0
1821.94,0.15216,13.3559,154.913,100,132.572,2.70092,10.1248,0
1084.88,0.121954,13.75,154.785,100,132.144,2.86097,10.2613,0
810.443,0.0249857,12.8667,149.832,100,127.63,2.55322,9.99318,0
1343.37,0.126236,12.9483,158.521,100,133.952,2.60784,11.3027,0
1168.07,0.0638938,12.9286,164.001,100,138.472,2.614,11.7183,0
1183.44,0.154334,12.9048,145.449,100,123.743,2.52476,9.80197,0
968.274,0.0247221,13.6078,156.045,100,132.595,2.88231,10.5899,0
851.616,0.0776563,13.7288,156.079,100,133.151,2.86456,10.4312,0
10860.9,0.842336,12.9577,125.859,100,107.671,2.59511,8.00808,0
75966.6,2.37063,13,135.438,100,116.433,2.55328,8.43422,0
1039.92,0.164547,12.6818,137.518,100,117.137,2.47853,9.28964,0
1480.2,0.139948,12.9661,153.999,100,129.864,2.63451,10.9882,0
782.576,0.0554354,13.339,156.264,100,132.718,2.77775,10.7601,0
769.794,0.0457212,13.0492,147.654,100,125.308,2.5771,10.1706,0
984.407,0.126873,13.6613,146.838,100,125.783,2.8209,9.36508,0
986.326,0.17643,13.2286,127.373,100,109.68,2.64671,7.72847,0
857.945,0.0249869,12.8727,153.722,100,130.187,2.61573,10.7644,0
15776.2,0.990747,13.1562,142.604,100,121.458,2.59752,9.51194,0
1392.75,0.117251,13.7963,169.654,100,143.087,2.89809,12.2786,0
1331.64,0.180717,13.7636,166.635,100,142.14,2.82253,11.0743,0
1050.41,0.0766156,13.4035,161.711,100,137.641,2.80367,10.9854,0
1324.78,0.129161,13.1525,153.708,100,131.301,2.62978,10.1153,0
3203.42,0.415541,12.7945,122.742,100,105.941,2.40064,7.38582,0
1139.2,0.0932816,12.7097,145.39,100,122.811,2.51776,10.2526,0
1403.65,0.166856,12.7121,136.651,100,116.733,2.40945,8.99445,0
839.221,0.0400375,12.8197,150.004,100,127.356,2.47251,10.294,0
77065.6,2.32451,13.0145,129.925,100,110.855,2.56426,8.559,0
1206.65,0.136795,12.7258,146.52,100,124.322,2.47197,10.1374,0
819.251,0.0891292,13,150.186,100,128.652,2.6699,9.81989,0
657.728,0.0772082,13.1429,143.671,100,122.565,2.61043,9.51805,0
1060.73,0.133951,12.8033,147.953,100,126.094,2.53666,9.93016,0
1185.61,0.0959738,13.5,170.908,100,145.395,2.82513,11.7816,0
4153.84,0.476383,13.1324,132.36,100,113.346,2.58506,8.51907,0
1110.05,0.0912025,12.6818,136.775,100,115.538,2.46894,9.65345,0
898.801,0.143275,12.7778,143.796,100,121.779,2.50462,10.1207,0
1409.04,0.0797201,13.3667,152.814,100,129.554,2.6763,10.5707,0
746.302,0.101835,13.1094,141.92,100,121.817,2.54177,9.01489,0
1092.75,0.141232,13.807,160.971,100,137.403,2.90502,10.704,0
64756.1,2.11463,12.7606,126.101,100,108.094,2.48337,7.9531,0
1180.95,0.0610271,12.8393,161.831,100,137.155,2.59764,11.2665,0
